dates,a_temp,m_temp,n_temp,s_prec,a_pres,n_pres,m_pres,a_ws,m_ws,m_gust,a_humi,m_humi,n_humi,a_vis,m_vis,n_vis,a_qff,m_qff,n_qff
2017-05-22,26.8,36.5,27.3,0.0,1004.2,1000.6,1005.5,2.4,16.9,23.8,93,96,52,12255,20000,1257,1005.8,1007.0,1002.1
2017-05-23,27.0,36.5,26.1,0.4,1003.9,1001.0,1005.8,2.5,14.4,25.9,93,97,55,7829,20000,3368,1005.5,1007.3,1002.6
2017-05-24,28.6,36.2,23.3,148.4,1003.8,1000.8,1007.7,4.4,19.8,35.6,86,97,55,16238,20000,485,1005.3,1009.2,1002.4
2017-05-25,28.3,33.9,24.1,0.0,1004.4,1001.7,1005.9,4.5,13.7,20.9,90,97,60,17696,20000,2917,1005.9,1007.4,1003.3
2017-05-26,27.4,32.4,24.9,42.8,1006.0,1002.0,1006.5,3.6,15.1,25.2,91,97,74,10712,20000,363,1007.6,1008.0,1003.6
2017-05-27,29.1,32.7,25.3,3.2,1005.6,1001.8,1005.5,3.5,12.6,21.6,86,97,71,14949,20000,1061,1007.1,1007.0,1003.4
2017-05-28,29.8,33.8,25.2,3.8,1005.0,1001.4,1005.3,5.0,20.9,28.8,83.0,97,65,17483.0,20000,1268,1006.5,1006.8,1003.0
2017-05-29,30.3,31.8,26.1,6.4,1005.8,1002.1,1006.2,5.4,14.4,23.0,80.0,97,75,19606.0,20000,970,1007.3,1007.7,1003.7
2017-05-30,29.2,32.2,24.9,55.0,1005.3,1003.8,1008.4,6.0,15.1,24.8,76.0,97,75,15481.0,20000,524,1006.8,1009.9,1005.4
2017-05-31,29.1,34.3,26.1,2.0,1004.4,1003.8,1007.7,4.4,13.3,20.2,85.0,97,65,19209.0,20000,1336,1005.9,1009.2,1005.4
2017-05-Min,29.0,37.6,22.3,584.6,1003.9,999.3,1012.1,4.9,21.2,38.2,81.0,97,49,18180.0,20000,220,1005.4,1013.6,1000.9
2017-06-01,29.4,34.5,26.4,0.0,1004.3,1002.7,1006.9,5.6,15.5,24.1,80.0,97.0,62.0,19861.0,20000.0,2692.0,1005.8,1008.4,1004.3
2017-06-02,28.1,35.5,27.6,0.0,1004.7,1003.2,1008.0,4.8,20.2,30.2,75.0,93.0,61.0,14991.0,20000.0,2134.0,1006.2,1009.5,1004.7
2017-06-03,28.3,35.0,22.3,92.8,1004.2,1002.7,1007.8,6.0,17.3,27.4,84.0,97.0,64.0,19147.0,20000.0,511.0,1005.7,1009.3,1004.3
2017-06-04,29.7,33.0,25.8,0.0,1004.6,1001.6,1006.3,7.4,14.8,22.7,81.0,97.0,72.0,19393.0,20000.0,4786.0,1006.1,1007.8,1003.2
2017-06-05,29.1,35.5,24.7,2.0,1005.7,1001.4,1005.6,5.2,21.6,28.8,82.0,97.0,60.0,14143.0,20000.0,2126.0,1007.2,1007.1,1003.0
2017-06-06,29.5,34.1,25.2,0.0,1006.6,1002.0,1006.2,4.2,20.2,29.9,76.0,97.0,64.0,17640.0,20000.0,4755.0,1008.1,1007.7,1003.6
2017-06-07,29.9,34.4,23.4,16.4,1005.9,1002.1,1006.9,4.7,19.8,28.4,73.0,97.0,63.0,19330.0,20000.0,1036.0,1007.4,1008.4,1003.7
2017-06-08,30.2,31.7,25.4,0.6,1006.1,1001.9,1006.2,5.1,17.6,25.9,73.0,97.0,67.0,17186.0,20000.0,1086.0,1007.6,1007.7,1003.5
2017-06-09,29.5,34.2,27.4,0.0,1007.2,1001.7,1006.5,4.6,18.4,27.0,75.0,92.0,67.0,18787.0,20000.0,2089.0,1008.7,1008.0,1003.2
2017-06-10,30.0,35.3,25.6,11.4,1007.2,1003.5,1007.5,4.1,19.1,29.9,72.0,97.0,59.0,17785.0,20000.0,421.0,1008.7,1009.0,1005.1
2017-06-11,31.1,34.2,25.7,0.0,1006.0,1004.4,1007.9,4.8,14.0,22.0,67.0,97.0,59.0,17777.0,20000.0,6296.0,1007.5,1009.4,1006.0
2017-06-12,31.2,34.5,25.5,0.0,1004.2,1004.0,1007.0,6.2,15.1,20.5,67.0,90.0,56.0,19837.0,20000.0,8998.0,1005.7,1008.5,1005.6
2017-06-13,28.8,36.2,23.2,29.4,1004.4,1003.7,1007.7,4.1,14.4,25.2,75.0,97.0,54.0,15152.0,20000.0,795.0,1005.9,1009.2,1005.3
2017-06-14,28.7,35.2,25.5,0.4,1005.0,1005.3,1008.7,4.2,15.1,22.0,81.0,97.0,57.0,13832.0,20000.0,2271.0,1006.5,1010.2,1006.9
2017-06-15,29.1,34.7,27.3,0.0,1005.1,1005.1,1009.3,3.4,15.1,22.3,83.0,89.0,49.0,16036.0,20000.0,6981.0,1006.6,1010.8,1006.7
2017-06-16,28.4,36.4,27.6,0.0,1004.9,1003.9,1008.9,3.8,14.8,22.7,71.0,87.0,39.0,14312.0,20000.0,3899.0,1006.4,1010.4,1005.4
2017-06-17,28.4,36.3,27.6,0.0,1005.2,1002.2,1006.6,3.9,16.6,26.6,82.0,81.0,47.0,18993.0,20000.0,12305.0,1006.7,1008.1,1003.7
2017-06-18,29.5,34.4,24.3,11.4,1003.9,1001.8,1007.0,5.8,16.2,26.6,71.0,97.0,56.0,19935.0,20000.0,992.0,1005.4,1008.5,1003.4
2017-06-19,28.9,35.3,23.7,10.0,1003.2,1002.1,1007.4,4.1,17.3,25.9,76.0,97.0,57.0,19313.0,20000.0,690.0,1004.7,1008.9,1003.7
2017-06-20,29.7,34.3,25.2,0.6,1004.0,1002.9,1007.0,4.9,20.9,30.6,71.0,97.0,58.0,19419.0,20000.0,1708.0,1005.5,1008.5,1004.5
2017-06-21,29.8,34.8,22.8,28.4,1004.7,1001.7,1007.2,4.9,22.3,40.0,71.0,97.0,59.0,19136.0,20000.0,1078.0,1006.2,1008.7,1003.3
2017-06-22,29.4,34.8,24.5,1.6,1004.6,1003.2,1007.3,4.7,23.8,38.5,75.0,97.0,57.0,18818.0,20000.0,2941.0,1006.1,1008.8,1004.8
2017-06-23,29.2,34.8,25.6,0.4,1004.9,1001.3,1006.7,4.8,20.2,30.2,74.0,87.0,54.0,18076.0,20000.0,14003.0,1006.4,1008.2,1002.9
2017-06-24,28.2,34.9,25.3,2.0,1004.8,1000.4,1004.8,2.9,21.6,37.1,86.0,97.0,56.0,17052.0,20000.0,1881.0,1006.3,1006.3,1002.0
2017-06-25,28.0,34.6,25.5,0.0,1004.8,1001.1,1006.1,3.8,16.2,24.8,85.0,91.0,57.0,16783.0,20000.0,5573.0,1006.3,1007.6,1002.7
2017-06-27,28.4,34.5,22.8,7.6,1005.7,1002.3,1006.1,3.8,18.0,25.9,84,97.0,56.0,18568,20000.0,1034.0,1007.2,1007.6,1003.9
2017-06-28,29.6,35.7,23.2,35.6,1005.9,1002.5,1006.8,3.8,19.1,32.0,75,97.0,50.0,19242,20000.0,483.0,1007.4,1008.3,1004.1
2017-06-29,28.2,33.6,24.7,3.0,1005.9,1002.6,1006.8,4.1,12.2,18.7,83,97.0,63.0,17182,20000.0,1640.0,1007.4,1008.3,1004.2
2017-06-30,27.1,34.3,24.0,5.4,1006.1,1001.7,1006.5,3.3,14.4,20.5,88,97.0,61.0,13347,20000.0,1115.0,1007.7,1008.0,1003.3
2017-06-Min,-,36.4,22.3,260.2,-,1000.4,1009.3,-,23.8,40.0,-,97.0,39.0,-,20000.0,421.0,-,1010.8,1002.0
2017-07-01,26.2,33.8,25.4,0.0,1008.2,1003.3,1007.0,4.2,19.1,29.5,89,97,60,14014,20000,2938,1009.8,1008.5,1004.9
2017-07-02,28.5,35.0,25.3,0.0,1008.8,1003.7,1007.9,4.4,15.5,22.7,83,94,56,19698,20000,3604,1010.4,1009.4,1005.3
2017-07-03,28.7,35.0,24.3,5.4,1008.9,1003.2,1007.6,5.2,18.4,28.4,81,97,56,18396,20000,3328,1010.5,1009.1,1004.8
2017-07-04,28.5,32.4,24.1,8.6,1007.7,1003.6,1008.2,2.6,24.1,39.6,81,97,67,18877,20000,2383,1009.3,1009.7,1005.2
2017-07-05,27.8,32.5,25.9,0.4,1007.3,1003.2,1008.0,4.4,14.0,20.5,78,97,66,16231,20000,812,1008.9,1009.5,1004.8
2017-07-06,26.8,-,-,-,1008.0,-,-,3.4,-,-,86,-,-,15461,-,-,1009.6,-,-
2017-07-07,29.2,34.2,22.7,23.0,1007.2,1005.7,1010.4,5.7,18.7,32.0,78,97,62,19738,20000,1086,1008.7,1011.9,1007.3
2017-07-08,28.0,33.2,25.4,0.0,1006.9,1006.3,1010.2,4.8,15.5,23.0,79,97,63,19661,20000,4914,1008.5,1011.7,1007.9
2017-07-09,28.6,34.1,23.1,11.2,1005.7,1006.5,1010.5,4.0,17.6,34.9,79,97,59,18012,20000,1923,1007.2,1012.0,1008.1
2017-07-10,30.4,33.5,24.2,0.6,1003.6,1005.8,1010.7,6.5,11.9,18.4,70,97,57,19816,20000,6412,1005.1,1012.2,1007.4
2017-07-11,-,32.8,23.9,32.8,-,1004.5,1009.1,-,17.6,23.4,-,97,61,-,20000,478,-,1010.6,1006.1
2017-07-12,28.2,31.5,23.7,20.0,1008.6,1005.7,1009.9,6.2,14.4,24.5,83,97,68,19818,20000,943,1010.2,1011.4,1007.3
2017-07-13,26.7,33.1,24.8,0.4,1007.8,1004.7,1009.4,4.4,18.4,26.6,85,97,65,13369,20000,6998,1009.4,1010.9,1006.3
2017-07-14,27.6,32.8,25.3,5.2,1006.7,1004.6,1008.6,3.8,21.2,31.7,80,97,61,18825,20000,1403,1008.3,1010.1,1006.2
2017-07-15,28.3,33.4,25.3,3.2,1007.5,1002.9,1008.2,4.6,14.4,20.9,78,97,56,19707,20000,2449,1009.1,1009.7,1004.5
2017-07-16,29.0,32.8,26.6,0.0,1008.3,1001.4,1005.6,4.6,16.6,27.0,76,88,62,19951,20000,6332,1009.8,1007.1,1003.0
2017-07-17,28.8,-,-,-,1007.5,-,-,5.0,-,-,77,-,-,17875,-,-,1009.0,-,-
2017-07-18,28.4,31.9,25.7,0.0,1005.7,1006.4,1010.7,5.4,16.2,22.7,78,97,66,19879,20000,12588,1007.2,1012.2,1008.0
2017-07-19,29.3,31.3,23.3,31.6,1003.5,1004.8,1010.3,6.0,22.7,31.0,73,97,74,19771,20000,871,1005.0,1011.8,1006.4
2017-07-20,27.4,31.5,24.4,0.8,1003.7,1004.5,1008.1,6.1,15.5,24.1,80,97,66,19878,20000,3949,1005.3,1009.6,1006.1
2017-07-21,29.1,32.5,25.3,0.4,1004.7,1004.8,1009.4,6.5,14.8,22.0,74,94,56,19734,20000,6735,1006.2,1010.9,1006.4
2017-07-22,28.3,33.3,25.7,0.0,1006.6,1006.3,1009.9,5.4,16.6,22.7,80,91,60,19748,20000,1704,1008.1,1011.4,1007.9
2017-07-23,29.8,34.6,24.4,31.8,1005.7,1004.5,1009.6,5.2,17.6,24.5,76,97,52,19709,20000,644,1007.2,1011.1,1006.1
2017-07-24,30.5,34.5,25.2,0.4,1005.1,1003.4,1008.2,6.0,25.9,47.5,72,90,56,19400,20000,962,1006.6,1009.7,1005.0
2017-07-25,30.5,33.6,26.4,0.0,1006.1,1001.8,1005.9,6.2,21.2,28.8,74,86,59,19353,20000,7554,1007.6,1007.4,1003.4
2017-07-26,30.6,31.4,25.4,0.0,1006.9,1001.7,1005.3,5.8,25.6,32.8,74,90,62,18975,20000,1947,1008.4,1006.8,1003.3
2017-07-27,30.3,33.6,26.3,0.4,1005.7,1001.6,1006.4,5.5,15.1,25.6,76,84,58,19449,20000,722,1007.2,1007.9,1003.2
2017-07-28,29.7,34.4,25.3,2.0,1004.0,1004.9,1008.0,5.4,19.1,29.5,77,96,57,19744,20000,3802,1005.5,1009.5,1006.5
2017-07-29,29.5,34.6,26.4,0.0,1003.5,1003.4,1008.0,6.7,17.6,23.8,80,89,60,19073,20000,11890,1005.0,1009.5,1005.0
2017-07-30,28.2,35.3,26.8,0.0,1005.2,1002.7,1006.9,5.5,16.9,24.1,87,91,53,16502,20000,4068,1006.7,1008.4,1004.3
2017-07-31,28.0,34.6,26.2,0.0,1007.7,1003.5,1007.9,3.8,16.9,26.3,84,91,55,16863,20000,7627,1009.3,1009.4,1005.1
2017-07-Min,28.4,35.3,22.7,178.2,1008.7,1001.4,1010.7,4.0,25.9,47.5,85,97,52,15890,20000,478,1010.3,1012.2,1003.0
2017-08-01,29.0,35.4,26.8,0.0,1008.9,1004.2,1008.9,4.0,15.5,24.8,82,92,56,18895,20000,9157,1010.4,1010.4,1005.8
2017-08-02,29.6,36.1,25.1,1.0,1008.8,1003.4,1008.8,5.1,18.0,24.5,77,97,56,18822,20000,2205,1010.3,1010.3,1005.0
2017-08-03,29.2,33.6,27.7,0.0,1008.0,1002.1,1006.6,4.6,18.7,25.2,69,87,61,17515,20000,412,1009.5,1008.1,1003.6
2017-08-04,30.3,34.0,26.8,0.4,1008.1,1001.1,1005.6,6.7,25.2,37.1,69,95,62,19790,20000,4731,1009.6,1007.1,1002.6
2017-08-05,30.6,33.5,25.4,2.6,1007.9,1002.6,1007.3,5.7,18.7,26.6,69,97,65,19955,20000,3083,1009.4,1008.8,1004.2
2017-08-06,31.2,32.1,24.9,4.2,1008.1,1005.4,1009.7,5.1,15.1,22.0,71,97,68,19689,20000,3408,1009.6,1011.2,1007.0
2017-08-07,30.3,32.4,26.0,6.8,1007.8,1006.7,1010.5,5.0,15.1,17.6,77,97,64,19885,20000,935,1009.3,1012.0,1008.3
2017-08-08,29.0,33.5,26.6,0.0,1006.5,1006.5,1010.6,5.0,13.0,18.7,83,97,63,17082,20000,3676,1008.0,1012.1,1008.1
2017-08-09,27.8,35.3,24.0,11.8,1005.4,1006.0,1011.4,3.9,16.9,33.1,85,97,52,16480,20000,1356,1007.0,1012.9,1007.6
2017-08-10,26.1,35.4,23.2,88.0,1005.5,1005.3,1010.6,3.8,20.9,31.0,91,97,50,14398,20000,541,1007.1,1012.1,1006.9
2017-08-11,29.1,35.7,25.2,0.0,1007.1,1005.1,1010.2,4.7,22.7,34.6,72,97,51,19641,20000,2866,1008.6,1011.7,1006.7
2017-08-12,28.8,35.7,27.1,0.0,1006.8,1005.0,1010.1,5.4,13.7,21.6,76,86,47,19839,20000,6958,1008.3,1011.6,1006.6
2017-08-13,28.9,36.5,26.7,1.6,1005.8,1005.0,1010.4,5.2,14.4,21.6,76,97,48,19952,20000,964,1007.3,1011.9,1006.6
2017-08-14,29.6,35.4,27.2,0.0,1005.6,1004.8,1010.0,5.3,15.5,20.5,72,92,55,19470,20000,4383,1007.1,1011.5,1006.4
2017-08-15,30.0,33.6,25.2,7.2,1005.5,1003.7,1009.1,5.7,20.9,28.4,72,97,66,19789,20000,1356,1007.0,1010.6,1005.3
2017-08-16,28.3,33.1,23.3,18.8,1003.7,1003.0,1007.8,4.6,17.3,32.0,82,97,62,18020,20000,1478,1005.2,1009.3,1004.6
2017-08-17,27.8,31.0,23.5,45.0,1004.1,1002.5,1007.2,3.5,17.6,25.6,87,97,70,18360,20000,407,1005.6,1008.7,1004.1
2017-08-18,28.3,33.0,25.2,0.4,1003.8,1004.5,1008.9,4.3,16.2,25.2,79,97,58,16603,20000,2293,1005.3,1010.4,1006.1
2017-08-19,27.8,33.9,26.1,0.0,1002.4,1004.0,1008.3,4.3,18.7,32.0,78,90,52,14828,20000,6761,1003.9,1009.8,1005.6
2017-08-20,27.6,32.9,25.7,0.0,1003.0,1003.4,1008.2,4.3,17.6,23.0,83,88,59,17967,20000,2107,1004.5,1009.7,1005.0
2017-08-21,27.6,33.3,26.0,0.0,1004.3,1002.9,1007.7,4.3,15.8,22.3,84,90,58,17165,20000,7340,1005.9,1009.2,1004.5
2017-08-22,27.1,33.9,26.7,0.0,1005.1,1002.8,1007.3,2.9,17.3,26.6,85,86,57,17072,20000,1480,1006.7,1008.8,1004.4
2017-08-23,28.6,33.7,23.9,49.0,1005.9,1001.2,1006.7,5.2,19.4,31.0,81,97,58,17055,20000,649,1007.4,1008.2,1002.8
2017-08-24,29.9,32.6,26.1,1.0,1006.3,1001.7,1005.6,4.5,16.2,23.8,77,97,63,18913,20000,5844,1007.8,1007.1,1003.3
2017-08-25,30.4,33.6,23.9,15.0,1006.1,1001.7,1006.6,5.2,16.9,31.0,73.0,97,60,19695.0,20000,989,1007.6,1008.1,1003.3
2017-08-26,29.2,34.6,23.5,78.0,1005.5,999.6,1004.5,3.8,18.0,26.3,76.0,97,53,19669.0,20000,628,1007.0,1006.0,1001.2
2017-08-27,30.2,32.7,24.5,19.8,1005.2,1000.1,1005.6,5.1,14.8,23.0,72.0,97,61,19841.0,20000,1002,1006.7,1007.1,1001.7
2017-08-28,30.0,33.1,24.3,5.0,1004.9,1001.2,1006.4,5.7,14.4,23.4,74.0,97,62,18870.0,20000,2955,1006.4,1007.9,1002.8
2017-08-29,28.5,30.5,25.0,1.4,1005.6,1003.2,1006.9,4.5,11.2,20.5,80.0,97,60,16944.0,20000,5596,1007.1,1008.4,1004.8
2017-08-30,29.2,33.9,23.3,12.8,1005.8,1002.8,1007.9,4.4,15.1,25.2,83.0,97,59,18825.0,20000,940,1007.3,1009.4,1004.4
2017-08-31,28.9,34.4,25.9,0.6,1006.6,1003.3,1008.6,3.3,12.6,17.3,84.0,97,57,19700.0,20000,3995,1008.1,1010.1,1004.9
2017-08-Min,30.2,36.5,23.2,370.4,1006.3,999.6,1011.4,4.0,25.2,37.1,79.0,97,47,19576.0,20000,407,1007.8,1012.9,1001.2
2017-09-01,30.6,35.6,26.3,0.4,1006.0,1003.0,1008.9,5.3,16.6,22.3,75.0,90.0,51.0,19708.0,20000.0,4351.0,1007.5,1010.4,1004.6
2017-09-02,28.7,33.9,25.9,0.6,1006.9,1003.0,1008.0,3.5,16.6,25.2,82.0,95.0,59.0,18034.0,20000.0,7756.0,1008.4,1009.5,1004.6
2017-09-03,29.6,35.5,26.6,0.4,1007.4,1002.3,1007.6,4.7,18.0,27.7,83.0,88.0,52.0,15523.0,20000.0,4055.0,1008.9,1009.1,1003.9
2017-09-04,29.7,35.0,24.4,20.4,1007.3,1001.9,1007.0,3.0,15.1,22.7,78.0,97.0,55.0,16336.0,20000.0,1224.0,1008.8,1008.5,1003.5
2017-09-05,28.8,34.1,23.9,25.8,1005.9,1002.5,1008.2,3.5,16.9,24.8,79.0,97.0,61.0,17837.0,20000.0,836.0,1007.4,1009.7,1004.1
2017-09-06,30.2,34.0,23.6,12.4,1002.9,1003.0,1007.5,4.6,17.3,23.4,70.0,97.0,65.0,16408.0,20000.0,924.0,1004.4,1009.0,1004.6
2017-09-07,28.7,33.4,24.1,1.2,1001.6,1003.6,1008.4,5.0,13.3,19.4,83.0,97.0,64.0,18247.0,20000.0,811.0,1003.1,1009.9,1005.2
2017-09-08,28.6,34.4,26.6,0.0,1004.5,1004.1,1009.1,6.8,13.0,20.2,83.0,97.0,61.0,19611.0,20000.0,4734.0,1006.0,1010.6,1005.7
2017-09-09,27.3,35.0,27.5,0.0,1008.6,1002.8,1007.8,4.3,16.2,21.2,85.0,95.0,53.0,19618.0,20000.0,4273.0,1010.2,1009.3,1004.3
2017-09-10,29.2,35.6,25.4,0.0,1008.4,1004.4,1008.3,5.5,19.8,29.2,68.0,95.0,58.0,19980.0,20000.0,8158.0,1009.9,1009.8,1006.0
2017-09-11,30.8,34.2,26.4,2.8,1006.1,1004.5,1009.2,5.2,16.9,24.5,70.0,97.0,59.0,19926.0,20000.0,1464.0,1007.6,1010.7,1006.1
2017-09-12,26.7,35.5,24.9,0.0,1005.3,1004.3,1010.3,2.6,12.6,15.1,90.0,97.0,55.0,9716.0,20000.0,6626.0,1006.9,1011.8,1005.9
2017-09-13,28.9,34.6,25.3,4.0,1003.7,1003.4,1009.0,3.9,16.9,25.6,80.0,93.0,58.0,13261.0,20000.0,1663.0,1005.2,1010.5,1005.0
2017-09-14,27.1,37.2,23.7,31.4,1005.0,999.7,1005.7,2.5,16.9,25.6,88.0,97.0,46.0,14731.0,20000.0,587.0,1006.6,1007.2,1001.3
2017-09-15,26.2,34.3,25.5,1.2,1006.0,998.6,1003.4,3.0,16.9,27.0,89.0,97.0,61.0,10788.0,20000.0,1705.0,1007.6,1004.9,1000.2
2017-09-16,28.0,33.1,25.3,2.8,1004.4,1001.5,1007.3,4.2,22.0,31.7,84.0,97.0,65.0,18175.0,20000.0,3705.0,1005.9,1008.8,1003.1
2017-09-17,28.8,30.6,24.9,2.2,1004.0,1006.3,1010.4,4.6,19.8,29.5,80.0,96.0,71.0,19972.0,20000.0,1565.0,1005.5,1011.9,1007.9
2017-09-18,28.7,34.4,24.8,0.0,1005.8,1006.0,1011.3,5.0,19.1,30.6,81.0,88.0,52.0,19848.0,20000.0,8822.0,1007.3,1012.8,1007.6
2017-09-19,29.7,35.5,27.2,0.0,1006.4,1003.7,1009.2,4.0,16.6,24.5,76.0,85.0,50.0,19845.0,20000.0,4141.0,1007.9,1010.7,1005.3
2017-09-20,28.2,33.1,23.4,37.0,1005.8,1002.6,1007.8,5.3,20.9,29.2,80.0,97.0,62.0,16610.0,20000.0,487.0,1007.3,1009.3,1004.2
2017-09-21,28.2,36.0,23.5,20.6,1006.4,1000.1,1006.3,3.6,22.0,34.2,84.0,97.0,49.0,16147.0,20000.0,651.0,1008.0,1007.8,1001.7
2017-09-22,28.6,33.6,24.8,1.2,1007.4,1002.5,1006.9,3.1,15.8,23.8,84.0,97.0,63.0,12020.0,20000.0,5081.0,1008.9,1008.4,1004.1
2017-09-24,27.2,32.9,24.9,1.4,1006.1,1002.1,1007.5,2.2,15.8,20.9,92,97.0,61.0,10152,20000.0,4805.0,1007.7,1009.0,1003.7
2017-09-25,25.9,32.6,25.9,0.0,1005.2,1001.4,1005.6,2.6,15.8,22.7,93,97.0,62.0,10080,20000.0,8775.0,1006.8,1007.1,1003.0
2017-09-26,25.1,32.9,24.8,0.0,1004.9,1003.0,1007.7,2.8,17.3,25.2,95,97.0,64.0,10883,20000.0,6246.0,1006.5,1009.2,1004.6
2017-09-27,26.1,34.1,26.3,0.0,1006.6,1003.5,1009.1,3.9,11.9,19.4,91,87.0,56.0,17052,20000.0,5982.0,1008.2,1010.6,1005.1
2017-09-28,26.9,35.8,22.4,52.8,1007.3,1002.1,1009.0,2.3,17.6,25.9,91,97.0,50.0,15078,20000.0,530.0,1008.9,1010.5,1003.7
2017-09-29,28.0,33.2,24.6,1.0,1006.5,1003.0,1008.9,3.3,14.8,23.0,88,97.0,63.0,13271,20000.0,3663.0,1008.1,1010.4,1004.6
2017-09-30,26.7,33.5,25.6,0.0,1006.0,1004.4,1010.0,3.0,15.8,22.3,95,97.0,62.0,8173,20000.0,1755.0,1007.6,1011.5,1006.0
2017-09-Min,28.8,37.2,22.4,258.8,1003.2,998.6,1011.3,3.6,22.0,34.2,86,97.0,46.0,14182,20000.0,430.0,1004.7,1012.8,1000.2
2017-10-01,29.4,33.0,23.4,65.0,1002.6,1003.6,1009.3,3.9,20.5,32.8,86,97,67,15806,20000,202,1004.1,1010.8,1005.2
2017-10-02,28.1,32.2,23.9,25.2,1005.0,1002.3,1007.6,4.0,16.6,24.5,91,97,72,14958,20000,716,1006.5,1009.1,1003.9
2017-10-03,28.1,28.8,23.8,34.4,1004.5,1002.8,1007.0,2.8,14.8,21.6,85,97,83,7338,20000,636,1006.0,1008.5,1004.4
2017-10-04,26.5,30.2,24.0,10.8,1004.1,1004.4,1008.6,3.1,15.8,23.0,95,97,75,6381,20000,1499,1005.7,1010.1,1006.0
2017-10-05,26.7,32.5,24.2,0.8,1004.1,1004.6,1009.3,2.5,11.5,14.8,91,97,68,9899,20000,3737,1005.7,1010.8,1006.2
2017-10-06,28.6,32.6,25.3,0.0,1004.7,1003.6,1009.6,4.5,14.4,19.8,82,100,69,19146,20000,4703,1006.2,1011.1,1005.2
2017-10-07,28.5,32.5,24.9,10.4,1004.8,1003.3,1008.9,4.9,14.4,20.2,83,100,75,16271,20000,458,1006.3,1010.4,1004.9
2017-10-08,27.5,33.7,24.8,5.0,1006.3,1001.8,1007.8,3.9,13.0,19.8,86,100,62,18156,20000,689,1007.9,1009.3,1003.4
2017-10-09,26.5,34.8,24.4,5.8,1008.1,1000.4,1006.4,3.3,27.0,32.4,90,100,58,14351,20000,1057,1009.7,1007.9,1002.0
2017-10-10,27.8,35.2,26.1,2.6,1008.8,1000.0,1004.5,3.0,13.3,18.7,87,100,62,18175,20000,1079,1010.4,1006.0,1001.6
2017-10-11,29.5,33.6,24.9,25.6,1008.4,1002.3,1006.9,3.6,15.1,24.1,79,100,67,19232,20000,731,1009.9,1008.4,1003.9
2017-10-12,27.0,34.7,25.3,30.8,1007.6,1001.7,1007.3,3.4,19.8,33.1,91,100,59,11679,20000,508,1009.2,1008.8,1003.3
2017-10-13,27.8,31.7,23.1,112.4,1006.9,1001.5,1006.2,3.3,19.1,25.6,89,100,75,14835,20000,401,1008.5,1007.7,1003.1
2017-10-14,28.9,33.3,23.6,21.2,1007.8,1001.3,1006.7,4.0,17.6,27.7,83,100,0,17149,20000,642,1009.3,1008.2,1002.9
2017-10-15,26.5,34.2,24.4,0.0,1010.5,1002.4,1007.0,3.5,18.0,26.3,93,100,63,12253,20000,7566,1012.1,1008.5,1004.0
2017-10-16,27.5,34.3,24.4,15.0,1010.9,1002.3,1006.7,3.3,17.6,24.5,88,100,57,10000,20000,755,1012.5,1008.2,1003.9
2017-10-17,28.1,33.5,24.4,0.0,1009.6,1002.9,1008.1,3.1,20.2,34.6,84,100,63,12686,20000,3882,1011.2,1009.6,1004.5
2017-10-18,28.6,32.4,23.8,23.6,1008.0,1005.9,1010.2,4.0,15.1,19.8,78,100,67,12437,20000,862,1009.6,1011.7,1007.5
2017-10-19,29.4,32.6,25.1,2.0,1008.9,1005.8,1011.0,6.2,13.7,17.6,69,100,61,10142,20000,838,1010.4,1012.5,1007.4
2017-10-20,28.9,35.0,25.7,0.2,1009.9,1006.2,1011.0,7.5,15.1,21.6,68,99,52,9039,20000,5995,1011.5,1012.5,1007.8
2017-10-21,27.7,34.4,22.9,76.4,1011.4,1004.8,1010.2,9.8,28.8,45.0,64,100,63,11042,20000,382,1013.0,1011.7,1006.4
2017-10-22,27.4,34.6,24.2,17.2,1011.7,1004.2,1009.3,6.4,13.3,19.8,67,100,60,12725,20000,1572,1013.3,1010.8,1005.8
2017-10-23,26.8,33.7,24.9,0.4,1010.7,1004.6,1010.2,5.9,13.7,20.2,72.0,100,61,11622.0,20000,2931,1012.3,1011.7,1006.2
2017-10-24,28.4,31.8,24.2,30.0,1008.8,1007.3,1012.7,6.6,14.4,21.6,68.0,100,70,14547.0,20000,544,1010.4,1014.2,1008.9
2017-10-25,27.6,33.2,24.5,0.0,1009.2,1008.7,1013.8,7.1,13.3,20.9,61.0,100,61,12228.0,20000,1477,1010.8,1015.3,1010.3
2017-10-26,28.0,33.8,24.2,0.0,1009.2,1007.2,1012.8,8.6,18.0,23.8,53.0,100,58,14521.0,20000,2096,1010.8,1014.3,1008.8
2017-10-27,24.4,33.8,25.1,0.0,1009.9,1005.5,1011.0,10.0,15.8,20.9,71.0,100,53,16438.0,20000,2998,1011.5,1012.5,1007.1
2017-10-28,25.8,33.9,25.8,0.0,1009.5,1006.5,1010.8,6.4,18.0,24.1,73.0,85,52,11352.0,20000,1757,1011.1,1012.3,1008.1
2017-10-29,27.7,33.1,25.7,0.0,1009.3,1007.5,1011.7,6.7,21.6,28.1,72.0,82,55,14226.0,14054,1660,1010.9,1013.2,1009.1
2017-10-30,26.8,33.5,22.6,6.6,1009.9,1008.5,1013.1,5.1,25.9,40.3,77.0,87,50,17041.0,20000,251,1011.5,1014.6,1010.1
